Genes,GSM458594,GSM458595,GSM458596,GSM458597,GSM458598,GSM458599,GSM458600,GSM458601
10459229,6.143029725,6.090143417,6.057291026,5.800658741,6.046241378,6.024263914,6.063369288,5.966371038
10459236,6.864904386,7.098220574,7.288442601,7.113778292,7.070380225,7.395465983,7.075754481,7.203899615
10459241,5.561632906,5.56323564,5.435017924,5.482942439,5.489124337,5.381994302,5.872330683,5.571314631
10459262,5.065376794,5.26426462,5.198386478,5.336442378,5.10284474,4.978658943,5.630412839,5.202699633
10459288,7.049710555,7.144952649,7.198676341,7.435848717,7.191923851,7.015472992,7.410041067,7.264861239
10459292,6.495125187,5.90915475,6.378410342,6.023278538,5.97045358,6.194904271,5.995618545,6.011915476
10459294,3.873788392,3.873788392,3.998418689,3.954395071,3.954395071,4.204854636,3.922746173,3.96228418
10459296,8.377424397,8.6036899,8.086428191,8.307183065,8.356634682,8.231300725,8.314799949,8.175282734
10459319,3.548961836,3.474466937,3.371621656,3.786071428,3.548961836,3.623456735,3.506047715,3.606848646
10459324,4.161329101,4.054401256,4.208226972,3.786876249,3.552214426,4.21816338,3.531069937,3.657918825
10459329,4.600119876,4.359221283,4.79558653,4.801185585,4.493620306,4.380918039,4.384493685,4.337771582
10459335,5.32703846,5.038202386,5.064819514,4.873320139,5.152182473,5.043299451,5.039294253,5.155373374
10459353,5.414079289,5.108369988,5.222188163,5.003815831,5.428752246,5.31205674,5.443964833,4.979769486
10459363,5.322514772,5.285099512,5.441779778,5.083840103,5.145453637,5.228323046,5.209205265,5.028096706
10459375,7.970239314,8.291455902,7.933107672,8.280224598,8.482104834,8.343894693,8.50604701,8.570899788
10459387,7.67108477,8.004886704,7.632244673,8.000108253,7.877401151,7.737241681,7.602807595,7.821487513
10459389,8.503905886,9.202642608,8.773265908,8.925994053,9.431646216,9.341737804,9.284456587,9.338134264
10459391,6.146537007,6.632196811,6.372841257,6.567435494,6.536904388,6.577114043,7.131441358,6.565144863
10459405,9.305106655,9.715727231,9.255255517,9.539854418,9.552828649,9.559423033,9.526862152,9.475762893
10459421,5.60100654,5.898677639,6.019541403,5.733042206,5.826704389,5.689131944,6.453421083,5.829555895
10459452,5.564806272,5.22786536,5.180105965,5.102102437,5.238180024,5.223747294,5.067171321,5.147020977
10459455,5.055375249,5.177885675,4.871463112,5.021237395,4.970689778,5.165706973,5.350033914,5.130064117
10459467,3.315399321,3.316595644,3.16747108,3.343578991,3.120177636,3.125216608,3.069678302,3.209688008
10459469,3.433227781,2.83477476,3.135637294,3.046267711,3.0052251,3.157272885,2.642204374,3.042043417
10459471,4.731534326,5.192440819,4.872484595,4.349422817,4.854343734,5.204745196,4.680955623,4.676117462
10459475,3.420618121,3.501236559,3.34817023,3.365637765,3.616140198,3.446541418,3.27968267,3.242835308
10459481,7.517299941,8.272335208,7.783361974,8.15059793,8.368272225,8.367283667,8.61409607,8.189253209
10459496,5.713074222,5.66915576,5.690970597,5.638194579,5.505562463,5.683693608,5.420078199,5.714016662
10459510,5.343853424,4.900057042,5.344823791,4.836379504,4.772101598,5.149279039,4.741590065,4.609020001
10459512,5.97307312,4.894554602,6.037790818,5.121446148,5.194421157,5.461177696,4.938568241,5.173604703
10459518,7.470460965,7.385444904,7.346023036,7.847969396,7.417827428,7.463283947,7.248429116,7.469864668
10459530,4.452844673,4.278811176,4.394624653,3.942628258,4.05384789,3.894435226,3.781162845,3.856883967
10459534,7.682101511,8.260269296,7.981850286,8.174748194,8.185940933,8.157255962,8.393751047,8.271673212
10459552,5.469052291,5.896599916,6.106530454,5.67504741,5.896530248,5.95894616,6.235574307,6.052448926
10459576,6.982636616,7.15060061,6.610550901,6.925099148,7.388477463,7.238766185,7.32175892,7.561181385
10459590,7.211158296,7.632549014,7.267700764,7.545160337,7.829434222,7.593463875,7.567819726,7.65094592
10459602,5.759399734,5.873009863,6.231828477,5.551555536,5.848824154,5.98172276,5.883085924,6.260947245
10459604,7.104874233,7.604164615,7.787440847,7.589022079,7.818600584,7.863428619,8.08259828,7.884493281
10459611,3.735419283,4.162591639,3.64020294,3.672756618,3.708026759,3.953934725,3.629418202,3.709731594
10459614,4.404136473,4.232825664,4.100345276,4.171747084,4.302702371,4.282132002,3.788299303,3.881991578
10459618,6.207600966,6.253657126,5.950642673,5.917827733,5.879204021,6.020280912,5.797926171,5.819015485
10459620,5.254374626,5.641595336,5.674579597,5.22135107,5.497718483,5.739403869,5.75007311,5.296884381
10459633,4.42527391,4.824350111,4.73593059,3.96634912,5.02172298,4.717428639,4.735403096,4.625052481
10459637,3.692753665,3.684004705,3.89851885,3.698511968,3.700276605,3.879627139,3.734531903,3.646138848
10459643,6.873954439,6.937273702,6.641300455,6.777779075,7.051733746,6.603746573,6.763274615,7.067189537
10459655,7.446356598,7.589786223,7.241510365,7.505182029,7.577048285,7.533549619,7.439521364,7.730613119
10459669,10.55820931,10.68460475,10.71950097,10.86097853,10.77482249,10.66551539,10.33401841,10.79479225
10459671,4.948387843,4.474529905,4.636818862,4.703441531,4.637206343,4.599298915,4.594313182,4.742210776
10459703,6.249177622,5.952034772,5.951186775,5.646130371,5.809475087,5.891647693,5.629894722,5.848286031
10459705,9.616823755,9.639087594,9.505720334,9.622380488,9.711386998,9.658756829,9.762081798,9.582084697
10459723,6.230269884,6.341979709,6.181653519,5.949369934,5.998303108,6.106463115,6.031305329,6.046353468
10459730,8.168372293,8.482324217,8.061902291,8.510930692,8.657826914,8.414892024,8.515242929,8.663466701
10459747,5.462832084,5.367726861,5.635105511,5.49534104,5.541063332,5.37074709,5.275392526,5.512180485
10459755,5.869351146,6.076381457,5.704139603,5.669508546,5.895024703,5.685595206,5.714026285,5.905561861
10459766,10.08429285,9.361213236,9.981421993,10.30765833,9.650357316,9.826303125,9.545865078,9.891059427
10459768,9.553542896,8.786170533,9.351321038,9.829081359,9.242232311,9.062871998,9.085781914,9.270162061
10459770,8.510571787,8.051496678,8.399274702,8.690938893,8.382551151,8.405508573,8.082416401,8.308383125
10459772,5.251939097,5.38627588,5.345303925,5.251137593,5.246151134,5.009818655,5.671336184,5.185007742
10459785,6.038649573,6.082652846,5.871989986,6.061626323,5.98330483,5.998403779,6.097698727,5.939681196
10459799,4.777110068,4.30212286,4.877943777,4.692948298,4.68976133,4.720987719,4.439755203,4.621928919
10459802,7.723557383,7.781797691,7.796402599,7.713997329,7.487944722,7.65485211,7.733770161,7.844682225
10459804,5.07974354,4.831210558,4.68707164,4.716401935,4.350967032,4.516662826,4.705862802,4.486741002
10459823,4.320038384,4.120633754,4.575821886,4.073020724,4.268305602,4.034880346,3.839408413,4.082910277
10459827,5.897714392,5.122967292,5.844917039,5.409206271,5.466940999,5.442735633,5.38520725,5.193738786
10459835,6.421099713,5.848253471,6.339872722,5.775177027,6.241491247,6.185883654,5.888740449,5.736070132
10459837,6.949427633,7.145602394,6.70202669,7.069751026,7.106549918,7.319402217,7.134688387,7.206296517
10459844,7.346323463,7.337190663,7.158843842,7.255879732,7.433778963,7.343783881,7.0534297,7.44303496
10459854,5.033853885,4.254531393,5.030993155,4.487395799,4.656553572,4.671592977,4.126423825,4.428251507
10459858,6.685434928,6.152921584,6.28519359,6.19093709,6.375630898,6.304965112,6.18901046,6.129217687
10459866,7.411044087,7.843933207,7.161992854,7.606745254,7.002393705,7.001569835,7.058969249,7.203797427
10459879,5.37918076,4.917278716,5.620294907,5.207482796,5.081765826,4.997617728,5.084376372,4.813975203
10459905,5.953705953,5.973616086,6.016234593,5.614887054,5.986777842,5.966505005,6.285230933,5.904432763
10459912,7.234385776,7.346761973,6.957273328,7.371261176,7.260481043,7.299018213,7.418978497,7.491654943
10459918,6.784899145,7.202082761,6.78276055,7.641632282,7.204536999,6.978682105,7.21358794,7.32522342
10459925,6.018742766,5.789841529,6.044321697,5.77907715,5.925145371,6.049872368,5.676333325,5.95275355
10459927,6.389474097,6.293632084,6.235678408,6.428172366,6.385152035,6.416895732,6.50704055,6.431631754
10459930,6.701339898,6.703841222,6.322351975,6.916457009,6.884578091,6.683690764,6.994443626,6.815228214
10459944,7.8323113,7.901351876,7.425746804,7.85250189,7.691709345,7.461807041,7.911270514,7.859035483
10459962,7.840857065,7.751840425,7.702757877,7.839133198,7.883762904,8.076031456,7.928860004,7.901284698
10459999,6.030655084,5.47723715,5.916320511,5.519268643,5.31381792,5.7933485,5.553608744,5.489487702
10460008,3.043618746,3.463350052,3.061919558,2.852709591,3.017922122,3.167746967,2.862371473,3.450227674
10460010,4.058863444,3.759920052,4.053051232,3.945451556,3.814532871,4.064872616,3.816886928,4.080903834
10460016,11.94499448,12.14349277,12.02135461,11.99457459,12.01716891,11.99257928,12.06861459,12.0395252
10460018,7.333195625,7.435588495,7.287691542,7.419494601,7.594639538,7.681762695,7.724736837,7.846011247
10460052,5.010934638,4.867439639,4.822381324,4.603767876,4.752357436,4.897701578,4.875425248,4.857991054
10460055,5.506218507,5.366675929,5.494771736,4.920898053,5.391570716,5.129048078,4.955277108,5.213239288
10460057,6.484051663,7.294269311,6.520020821,6.974116049,6.880590352,6.95753094,7.122227013,7.135261186
10460061,7.767093719,7.838957957,7.375782462,7.480602141,7.900389521,7.738903321,7.764507806,7.792831458
10460070,8.10851328,7.92354373,7.921578966,7.335352779,7.887929499,7.964313635,7.69088674,7.890087005
10460072,3.994479486,3.595891181,4.015311628,3.5198832,3.798121394,3.842484569,3.604799711,3.781087324
10460085,7.225234309,7.769624539,7.372939428,8.131040358,7.683744953,7.750914052,7.953105093,7.901799399
10460097,5.572642086,5.38535118,5.66894408,5.145855763,5.278417845,5.542691535,5.230021804,5.098008477
10460100,3.811847078,3.070909536,3.517751493,3.472248831,3.557792046,3.793319001,3.365108819,3.488124169
10460102,7.765430229,8.309241705,8.065239629,8.308642439,8.274728591,8.386918279,8.119133959,8.548038323
10460106,3.737738361,3.01346212,3.139169034,3.325219786,3.435089929,3.414868433,2.703501664,3.21768777
10460108,6.713859988,7.395793569,7.218283317,7.447774475,7.456858967,7.365707871,7.681137105,7.475597917
10460112,3.320817599,3.300189607,3.164928171,3.223271368,3.382064938,3.238185235,3.146134802,3.174891572
10460114,5.839846472,5.955015118,5.961873191,5.897565227,6.272248752,5.902487894,6.106296858,6.40354912
10460116,2.931435773,2.682979093,2.735767721,2.557412522,2.425553486,2.659918586,2.620040662,2.508966234
10460118,7.730460911,7.905530873,7.816280112,7.513302815,7.845786769,7.883548673,7.793436453,7.668034011
10460123,2.813264969,3.230947001,2.594756459,2.975133641,3.077884749,2.911577252,2.940430008,3.059090956
10460127,4.15821451,4.307418589,4.361125658,4.019050591,4.192265732,4.060290401,4.063509081,4.244277284
10460136,4.355565675,3.772887351,3.980122015,3.522551771,3.761693842,3.99322306,4.063731971,3.675854088
10460139,5.400280426,4.96162906,5.371573893,5.060885104,5.033077561,4.953627559,5.006736479,4.959751192
10460146,6.832710588,6.320796025,6.74082201,6.335192985,6.188605474,6.286952714,6.152369991,6.296330816
10460149,5.757918895,5.87048951,5.558216258,5.969898013,5.936581617,6.046194915,5.968687374,5.87116814
10460151,6.402533559,6.922378886,6.652123096,6.542136607,6.839522068,6.697565208,6.975870687,6.986320182
10460157,8.991101068,9.751635313,8.748790089,9.510743603,8.355324645,8.577303461,8.809109242,8.707486526
10460177,4.930346903,4.786501463,5.011714896,4.819513204,4.884088037,4.993147549,4.77000464,4.985714415
10460194,3.187957079,3.114922079,3.309438394,3.243972689,3.036773109,3.2757262,3.330161402,3.149270807
10460196,6.230243136,6.150659324,6.146736878,6.048999055,5.935546004,6.24818611,6.166406106,6.093882722
10460202,8.485806668,8.516996965,8.31125342,8.499940296,8.597891447,8.469726574,8.360938864,8.394559517
10460221,6.781709669,6.607590123,6.53965247,6.753624085,6.681098725,6.59854618,6.592584323,6.553844662
10460237,7.040008823,7.490260322,6.864700165,8.080790115,7.461664417,7.504712507,7.983026703,7.620710196
10460251,4.037391607,4.72800498,4.591811293,4.547111794,4.813224208,4.462428074,4.662837342,4.668926484
10460253,6.933008007,7.6843706,7.360693526,7.349563766,7.31805564,7.361916078,7.866010835,7.209923646
10460255,8.613575873,8.659550214,8.693905436,8.626199387,8.462892221,8.750377264,9.104571667,8.806272041
10460257,5.207414328,5.062102762,4.996408965,5.041343124,5.404338079,5.294502248,5.327270602,4.686524005
10460259,7.024458206,7.229052648,7.195706216,7.068382538,7.281356731,6.99488541,7.81866163,7.001991169
10460263,5.848032929,6.061222062,6.294520204,5.892611975,6.093701728,6.159111152,6.264555541,6.067962843
10460273,5.658577054,5.394560702,5.452423967,5.679016141,5.465856811,5.540682084,5.177615828,5.214675132
10460285,6.618431057,6.642708437,6.621745731,6.667340062,6.600181962,6.644368638,6.809400036,6.749259573
10460291,6.230208202,6.023035108,6.236799597,6.021076825,5.998519547,5.846242252,6.123910629,6.322917303
10460303,6.445516122,5.971769557,6.43544988,5.979905948,6.073186307,6.136690876,5.702247049,5.825455925
10460312,7.678559288,8.003907236,7.600423278,8.004531342,8.13217278,7.976648071,8.086676661,7.957649193
10460317,7.170771309,7.284209064,7.157603894,7.566761647,7.0916349,7.21514311,7.290006025,7.354164328
10460344,7.745614822,7.761285993,7.712202332,8.007210702,7.721519625,7.660969457,8.009615745,7.95755249
10460356,4.872289769,4.658864406,4.448809177,4.286863992,4.445632997,4.759165213,4.595826056,4.133329314
10460359,9.439584002,9.927620272,9.633668691,10.11307031,9.830661881,9.875379621,10.25330695,10.19380125
10460371,9.429371756,9.596081442,9.276444947,9.708842749,9.600188324,9.679100335,9.652243506,9.721352477
10460376,10.19377944,10.48110505,10.08882343,10.58589985,10.53582029,10.37575588,10.62819308,10.61456844
10460385,6.026830648,5.78358003,5.8341009,5.846083074,5.928518818,5.714452194,5.916925048,5.938428455
10460392,6.147486831,6.689306327,6.137068773,7.104616149,6.51433253,6.631211002,6.893945226,6.827062717
10460397,4.822740487,4.575173264,4.806755946,4.735286528,4.705712335,4.751510495,4.62823232,4.733184061
10460400,7.895004138,8.833426044,8.703218301,8.60596997,8.942140594,9.240860584,9.811363917,9.39478973
10460423,6.007380208,6.154595304,5.941448292,5.692117596,5.949918877,5.772687298,6.187811117,5.95042314
10460461,7.240885777,7.571323368,7.296280037,7.494752122,7.611702057,7.613078848,7.516616443,7.593411135
10460466,5.254824105,5.162484583,5.216046489,4.968890474,5.004361952,5.472481959,4.96370409,4.935947556
10460468,6.27108951,6.775529912,6.474431714,6.902162004,6.627578505,6.632904198,7.090753471,6.690984597
10460485,7.304756418,7.110515481,7.291549009,7.1721919,7.185834766,7.285104316,7.112086133,7.226003492
10460490,6.059974202,5.961376781,5.921865651,5.644567443,6.095515803,6.007582379,5.599149556,5.561409747
10460492,7.434881103,7.626102519,7.233769941,7.681526884,7.767756371,7.599544097,7.592804385,7.677303206
10460498,6.632783834,6.139832965,6.40665625,5.979094992,6.037981869,6.14458167,5.900629188,6.188586811
10460513,6.537234209,6.786967196,6.428748595,7.037302832,6.738590242,6.645902939,6.716803256,6.582057214
10460517,6.961433943,7.043853442,6.794713561,7.089478587,6.88621518,6.945025922,7.065450266,7.041249617
10460529,6.124174151,5.992047993,6.050137259,5.890647256,5.727180201,6.085955375,6.039063597,6.22807076
10460541,6.199835544,6.0697118,5.999321578,5.634238352,6.05974863,6.065163261,6.354937663,6.020888845
10460544,6.882944712,7.285467305,7.243244949,7.314253659,7.326300747,7.325494567,7.488481989,7.4655388
10460554,6.749703172,6.277008421,6.473702214,6.590220845,6.619232005,6.32915973,6.504909728,6.529225026
10460556,5.912941483,5.78190492,5.978743476,5.880029443,6.043153977,5.860892144,5.817899506,5.723672244
10460560,4.835079073,4.538104621,4.612088789,4.604915531,4.644721115,4.578724253,4.561231057,4.674906594
10460573,7.92371446,8.375226371,7.865107226,8.560388196,8.211309589,8.369429112,8.442447895,8.391647784
10460580,6.141143187,5.791470389,6.221164327,5.980892629,6.08090841,6.058493934,6.05755968,5.934238853
10460582,7.797001242,8.151526455,7.768205778,8.460404942,8.128947216,8.107579809,8.409777461,8.566969932
10460585,4.781028032,4.733149792,4.816988669,4.549594633,4.439237186,4.800340116,4.544919083,4.609971204
10460591,7.724865984,7.867023286,7.619123517,8.158351208,7.331118136,7.224355209,7.7348686,7.736736069
10460603,7.07224401,7.242686769,7.184055437,7.381657815,7.190653447,7.005472317,7.478099181,7.211425124
10460616,11.15600466,11.24978011,10.87064366,11.03418961,11.10540294,11.24213109,11.40141377,11.22192242
10460621,5.235016418,4.352758797,4.965799817,4.773672813,4.61276063,5.086621183,4.445910416,4.673501926
10460623,6.140376124,6.146100796,5.982283683,6.209493433,6.068561043,6.057451682,6.256384881,6.148994981
10460626,7.202945594,6.987236467,7.092320692,7.177301284,7.210978327,7.270172628,7.209713335,7.165746654
10460631,7.589497478,7.717056083,7.172381633,8.007810175,7.634160375,7.682158775,8.051683102,7.865574547
10460645,7.763263695,8.109131382,7.522583895,7.908714581,8.076416634,7.985577641,8.179419217,8.258182656
10460658,5.860454182,5.409106679,5.560187467,5.486450366,5.322313324,5.39607041,5.32339153,5.304207877
10460666,7.105286848,7.308496022,7.375707304,7.148885968,7.03473689,7.180963459,8.016625703,7.338240563
