"","GSM4978121","GSM4978122","GSM4978123","GSM4978124","GSM4978125","GSM4978126","GSM4978127","GSM4978128","GSM4978129","GSM4978130","GSM4978131","GSM4978132","GSM4978133","GSM4978134"
"ASCRP000931",6.098000032,5.945581217,5.933125449,5.952674259,6.244654282,6.212734851,6.209735509,6.073643691,6.074276315,6.195307187,6.014816086,6.293515412,6.405072729,6.44473392
"ASCRP000932",6.073541068,6.003470044,6.01869296,6.071716192,6.149499164,6.13317823,6.060169874,5.914611319,6.038022444,6.099906008,5.97185016,6.222728813,6.363879226,6.198464075
"ASCRP000933",6.126195694,6.04706954,6.136795576,6.926889413,6.097244757,6.004707294,6.003154075,6.026172049,5.972344242,5.991188708,6.058365767,6.075844236,6.048895933,5.992424492
"ASCRP000934",6.390551919,6.371928488,6.465620417,6.157480864,6.541158897,6.72361211,6.209577815,6.651457943,6.479500241,6.319955769,6.091709045,6.589305102,6.070771671,6.201822836
"ASCRP000939",6.380188103,6.141870737,6.188040707,5.959002795,6.735246254,7.22221148,6.779427739,8.413757107,7.344700447,7.935659945,6.59241019,7.499661688,6.394056913,6.967612775
"ASCRP000940",6.15828776,6.036335333,5.933200775,5.925475281,6.335077163,6.761935641,6.290816795,7.06930421,6.37114126,7.022967483,6.302613677,6.608153223,6.088908932,6.322748995
"ASCRP000941",6.408400256,6.054975523,5.953083775,5.863996896,6.768804439,7.420997026,6.642214506,8.976120597,6.72141667,7.624601238,6.83737704,6.953531904,6.519282369,6.72167996
"ASCRP000942",7.662196027,7.853013385,7.845294143,7.970161891,7.847188665,7.890278054,8.000215479,8.032608029,8.072508887,8.124438,8.972471934,7.749026608,7.804279653,7.425351535
"ASCRP000943",6.258628816,5.973359184,5.900153106,5.898731476,6.044590778,6.063796784,5.908028632,6.332331567,5.926458027,5.857857388,5.846840477,5.950041752,6.205223525,6.12582873
"ASCRP000944",6.094341843,6.024381198,6.097731202,5.973786376,6.136463609,6.139028671,6.00836279,5.950210414,6.039117561,6.031632699,5.955388535,5.964038801,5.972827224,6.037789916
"ASCRP000945",6.531545456,6.702064667,7.207974494,7.619971719,6.29080273,6.287053004,6.357315077,6.044982759,6.319703781,6.191363803,7.490750984,6.079536672,6.163331705,6.208462372
"ASCRP000946",6.485394131,6.893860016,6.729200465,7.139291557,6.141343839,6.083986303,6.199331239,6.31359335,6.298072476,6.197333023,6.168798463,6.167545091,6.061757068,6.110211431
"ASCRP000948",6.17437681,6.080779465,6.150769432,5.849950155,6.083683477,6.11413259,6.140945237,5.964613541,5.967051592,5.960581661,5.890888338,5.917006781,5.891112402,5.960368241
"ASCRP000949",6.761259816,6.727169934,7.046797001,7.804065159,6.996170099,6.940243634,7.315973652,6.879214242,6.244804151,6.304859378,6.760052504,6.281010497,6.193931527,6.721187272
"ASCRP000950",7.046493937,7.102857679,6.589503843,6.910344416,7.035601761,7.593158363,6.260212668,6.173719748,6.316941337,6.517956686,7.24358928,6.180915594,6.341353923,6.87551193
"ASCRP000958",7.392429832,6.891595464,6.968412706,6.727461806,7.90116083,8.156777964,7.191789719,7.570286333,7.396959925,7.372505283,8.03272256,6.958441335,7.219218958,7.483616843
"ASCRP000961",6.641833576,6.434905552,6.197096945,6.088883784,7.646074218,7.899812961,7.554304954,7.269350126,7.027472706,8.144489871,7.38051436,10.51725245,7.706531732,9.267613043
"ASCRP000964",9.562629886,8.844906737,9.63151076,10.01145108,7.535587321,7.342110046,7.496112357,6.930458665,7.476430826,7.25646086,8.590703468,7.183407257,7.284176009,7.426679497
"ASCRP000966",6.079357508,5.96281899,5.849833224,5.914042285,6.079006591,6.24167084,5.843490211,6.311084732,5.840146438,6.005908794,6.048064851,5.903934208,5.941747106,6.423105568
"ASCRP000967",6.333554519,6.419286708,6.307008446,5.825949278,6.09495101,6.572216184,6.507821227,6.499396017,6.650069145,6.747747092,6.484789743,7.409448401,6.140148773,6.327353187
"ASCRP000968",5.926881275,5.883144481,5.942271653,6.003817356,6.070541629,6.048431025,5.932560177,5.95548803,5.913551469,6.065785391,5.899038177,6.131738643,6.029263843,5.988631141
"ASCRP000969",6.997347005,7.037495413,6.992562986,7.242498011,7.723058378,7.695013079,7.426534332,6.962635656,7.149667058,7.651789473,8.084454105,7.733493385,7.663640075,8.103716539
"ASCRP000970",6.060693079,6.286478585,6.133513956,5.86633435,6.271366998,6.435142216,6.125394927,6.036107456,6.121950386,6.345126896,6.181084769,6.540317665,6.374900538,6.413584782
"ASCRP000972",6.979193164,6.313986317,6.425178869,5.943198306,6.396064451,6.652866369,5.981904587,6.962187387,6.480127189,6.634286519,6.509328383,7.412084768,7.016170612,6.817015377
"ASCRP000974",6.401421868,6.205140167,6.171533118,5.926120939,6.029873158,6.150901203,5.929492373,6.242997799,6.101550061,6.154990747,6.112047229,6.547579423,6.441922702,6.191832794
"ASCRP000975",6.059631876,5.976698459,6.016071248,6.484079316,6.188027374,6.138792438,5.942517621,6.226103428,5.950201971,6.068910732,5.936359015,6.02100381,6.099050572,6.202690066
"ASCRP000976",6.966990033,7.048598514,6.660851581,6.628505276,6.410120549,6.504640052,6.593258976,6.818209586,6.808845111,6.590638905,6.342173788,6.908451863,6.525310849,6.683999897
"ASCRP000979",8.515468652,8.005488763,8.900313484,10.58956857,8.264068296,8.298950445,7.521276442,7.005033774,7.185815135,7.589781498,9.179406193,7.199952346,7.202298662,7.77869558
"ASCRP000980",6.859321624,6.243752968,6.223177932,6.055500921,8.010962804,7.173403345,6.472427851,6.972679151,6.457982041,6.999123632,6.436494386,6.773093514,6.795562047,6.89848118
"ASCRP000984",6.003299094,6.036150199,5.950727561,6.114442603,6.143607686,6.119451051,5.997734333,5.969374312,5.90641199,6.059450804,5.984429937,5.971963525,6.027346048,6.085606483
"ASCRP000985",7.03729279,7.481898599,7.426105081,6.342487058,6.87925326,6.842879237,7.651305221,7.292254332,7.373026127,7.295167525,6.675121236,8.536856089,7.951229476,7.604711297
"ASCRP000986",6.49967425,6.963648471,6.920233317,5.986380171,6.401997382,6.42442301,6.982588122,6.602396805,6.387058803,6.687040995,6.289536311,7.462090566,6.596096361,7.079245115
"ASCRP000987",6.271072301,6.239616258,6.544214796,6.679773311,6.146581668,6.154372015,6.216153786,6.242997799,6.209849509,6.130656163,6.198328857,6.135466084,6.158404968,6.122128113
"ASCRP000988",5.982730663,6.086534305,6.207580352,6.120902513,6.131113409,6.105670666,6.326405691,6.285640584,6.289254978,6.288219966,6.361827087,6.387189399,6.336705694,6.112419344
"ASCRP000989",6.022834427,6.028582802,6.220212666,6.399420903,6.032425386,6.072089908,6.189668827,6.16881411,6.15792513,6.124575394,6.070288202,6.166155866,6.11772108,6.015518322
"ASCRP000990",7.299462671,7.962275749,7.229122784,6.949985092,6.450103693,6.210451219,6.498957973,6.254705649,6.681293898,6.903634185,6.342309161,6.33922539,6.507215003,6.603798134
"ASCRP000992",6.068707646,6.345053562,6.222297883,6.538106966,6.000378864,5.990551037,6.02406699,5.984549358,6.022448152,6.06500496,5.99849723,6.190744416,6.008304675,6.095794423
"ASCRP000993",6.115488724,6.204697057,6.064171803,5.929461431,6.110862866,6.157030102,6.567531257,6.222156214,6.463574656,6.409660622,6.125883346,6.76968461,7.02661639,6.391928946
"ASCRP000994",7.144051691,7.391950427,7.583239152,7.232088819,8.470809025,8.166226801,8.989372256,7.51276222,9.281251291,8.45771186,8.901769895,9.343610581,9.298272152,8.191380251
"ASCRP000995",6.083854206,6.089864815,6.115678182,6.016212862,6.120746161,6.057193998,6.58731547,6.390873472,6.679205683,6.358626885,6.186565976,6.527131993,6.427705004,6.054516634
"ASCRP000997",6.992581245,7.124397578,7.838377586,9.559696292,6.46273031,6.540401042,6.53813223,6.179773401,6.476640966,6.560746515,8.339164785,6.343062078,6.350331668,6.813546249
"ASCRP000998",6.186850177,6.104852228,6.195784733,6.185543537,6.35527751,6.412611342,6.401555982,6.225254476,6.144325747,6.403864673,6.347685057,6.766352435,6.560934985,6.293153438
"ASCRP000999",6.270302183,6.159901297,6.2701239,6.424585892,6.785939848,6.732895726,6.425037337,6.333488166,6.275601581,6.530195501,6.400012303,6.842289265,7.118776791,6.746723797
"ASCRP001000",6.019035222,6.028629482,6.137704553,6.239652797,6.177456118,6.188430153,6.144214463,5.964817774,6.145817605,6.170971685,6.125507851,6.159877526,6.211771416,6.05729816
"ASCRP001002",6.042090103,6.082289307,6.057361623,6.463877803,6.100504324,6.16639254,6.235235351,6.031683326,6.171985799,6.119301953,6.222330064,6.398294789,6.17539029,6.098442942
"ASCRP001003",6.169736423,6.090139053,6.026516791,6.103903754,6.581507406,6.589204415,6.130374234,6.498526517,6.305045971,6.525023357,6.283310905,7.942503377,7.283149569,7.487175887
"ASCRP001004",6.109127051,6.014099976,6.055560833,6.133515131,6.757662391,6.571519666,6.377012286,6.466653099,6.166022513,6.609991575,6.213996459,8.236940133,7.393419766,7.250741712
"ASCRP001005",8.032376536,6.282155583,6.158529504,6.042332668,8.866306467,8.812848857,6.921238616,10.60092735,8.284461153,7.649375568,10.29989494,8.962013003,8.976284118,11.44794058
"ASCRP001006",7.815971068,6.23789263,6.085635515,5.986282246,8.779787088,8.909394019,6.601685203,10.51292655,8.188896457,7.484930072,10.49738093,9.206568991,8.944102185,11.71676938
"ASCRP001007",11.94170464,12.249178,13.88985455,10.05760531,6.232626649,6.145529951,6.270683846,6.09836135,6.150521932,6.158313565,6.426398728,6.114805123,6.107650223,6.026831857
"ASCRP001008",6.645487737,6.37297888,6.777589517,6.723751047,6.701610221,6.719778466,6.764332086,6.472416267,6.746777075,6.382290093,6.510800212,6.833875457,6.50194553,6.499449236
"ASCRP001009",6.314683078,7.166027582,6.385309978,6.495791484,6.420403454,6.277994973,6.221634462,6.381954228,6.311660592,6.223165604,6.295275643,6.131969049,6.120518735,6.105662197
"ASCRP001011",6.936829809,7.403564073,8.754349268,8.49695267,6.720244172,7.127013322,7.241994728,6.690805591,6.723117034,7.232947246,6.576333114,7.040111441,6.804607831,6.872011003
"ASCRP001012",6.214265602,6.039977087,6.053954119,6.012128431,6.180028199,6.254907941,5.988173904,5.99790047,5.933853923,6.080460252,6.048064851,6.107662555,6.011643095,6.15002244
"ASCRP001013",6.042527491,5.907224035,5.900061875,5.975365558,6.090777029,6.232643055,5.909353406,6.544707938,5.9638765,6.04801051,6.012600825,6.063801794,6.146988032,5.979247677
"ASCRP001014",7.396709086,7.485843523,8.518220102,8.729047186,6.638951533,6.764347119,6.849555039,6.594267009,6.971363026,6.532754283,7.296851767,6.405569907,6.521275777,6.462789982
"ASCRP001015",6.665739571,6.877687545,7.02716833,7.44673433,6.630864377,6.631291404,6.518979002,6.252470978,6.477986392,6.492886234,7.370155088,6.386984326,6.822658246,6.634333981
"ASCRP001016",6.503308097,6.172152974,6.257216234,5.882065552,6.97010411,6.608153977,6.271526562,6.050676839,5.898846805,6.499780182,6.007589502,6.237581844,6.119341832,6.651580701
"ASCRP001017",5.977987194,6.145170781,6.43230172,5.983724715,6.068102661,6.235877817,6.590926052,6.111135177,6.066255954,5.992786003,6.474833253,6.416641664,6.040144184,6.105778101
"ASCRP001020",8.767673478,9.43020068,11.02973477,12.3842465,7.820601325,7.34980512,7.667480719,6.476283204,7.123039272,7.354227158,8.876658663,6.907473583,6.854442571,7.096143656
"ASCRP001027",6.768571961,6.667101509,6.578823412,5.921774388,6.139695025,6.136583302,6.214378163,6.180880399,6.053145455,6.096763109,6.16061266,6.156256835,6.216046798,6.35733183
"ASCRP001028",6.750997344,6.609779647,6.508757782,5.874496796,6.650698514,6.572216184,7.125313719,6.671391138,6.748565944,6.77414818,6.119423546,7.367609149,7.044651689,6.494196243
"ASCRP001029",6.927913845,7.239315261,7.212629604,6.825918709,7.585080353,7.568038984,8.640810105,7.987108673,8.983174557,8.086562223,8.606738052,8.093385358,8.386007204,7.232436626
"ASCRP001030",7.233617782,6.650115108,6.616745961,6.091604799,7.114432114,7.615778949,7.853507461,7.263746576,7.585828564,7.685177816,7.186582088,9.049228845,8.911433733,8.196004212
"ASCRP001031",7.473500646,6.134709639,6.460589428,6.743423114,6.029436626,6.003777955,6.15055369,6.00314736,5.991225557,6.032730785,5.978251244,6.368733351,6.1661133,6.01496954
"ASCRP001036",6.281334041,5.887782929,6.0064617,6.052995739,6.844839455,6.613987078,6.00250754,7.31011569,6.181362812,6.383527104,6.138169652,6.188201648,6.447406618,6.842492967
"ASCRP001038",6.218134914,6.179645661,6.249301489,6.063744318,6.493627743,6.574057443,6.688470808,6.270824312,6.809094544,6.982145823,6.468082316,6.797417713,6.811489039,6.248314004
"ASCRP001039",7.406528773,7.537980174,6.883847204,6.647363101,6.941090017,7.056098329,7.419765,7.285577939,8.342884758,8.193036027,6.954012697,8.775539871,7.967954543,6.945296566
"ASCRP001040",7.393427663,7.499291164,6.774254971,6.70416199,6.848691165,6.971869709,7.391374146,7.290896736,8.259851957,8.033637372,6.890904648,8.703907153,7.903342859,6.902869666
"ASCRP001041",6.307891461,6.349614425,6.240812596,6.174311298,6.56449259,6.645571211,6.864171802,6.744287817,7.432957539,7.252221225,6.614209152,7.524262353,6.955639752,6.624181419
"ASCRP001043",6.286797374,6.12837437,5.948225687,5.980661626,6.157217376,6.165856763,6.024119208,6.449699577,5.877369029,5.982671346,5.996850947,6.295509488,6.465470834,6.198428942
"ASCRP001044",6.167233634,6.100231011,6.152415651,6.476393514,6.04262169,6.120570947,6.078663677,6.017393487,6.031525876,6.068910732,6.062672312,6.107617544,6.088839234,6.108454964
"ASCRP001045",6.37770636,6.25543209,6.435429494,6.606024668,6.255013965,6.305301585,6.482449758,6.069451938,6.115926512,6.145071823,5.966180269,6.325005405,6.223448834,6.126357254
"ASCRP001048",10.45244376,9.578308785,10.3972366,9.939881827,11.53745606,10.97087511,11.54915053,10.51987349,11.09027514,11.22797352,10.95580098,11.58409457,11.17681843,10.85343
"ASCRP001049",7.566699112,7.880314908,8.270084136,8.56918401,8.360458578,8.300961575,8.542648938,7.268199517,8.261156152,8.304626752,9.126339771,7.729387605,8.359382892,8.113749566
"ASCRP001050",6.34452209,6.124935641,6.250113352,6.102324084,6.122437788,6.302416858,5.894956955,6.078733621,5.906887998,6.027635988,6.161235044,6.004542853,6.085803225,6.263091656
"ASCRP001051",6.097251091,6.0709656,6.062709084,6.063734571,6.032216487,6.030776526,5.953489117,6.073643691,5.945041633,5.985133154,6.00927741,5.998437951,6.062863449,6.212711814
"ASCRP001053",9.623412082,8.231625738,8.874726303,7.073154807,9.951275182,9.930718112,11.18276461,12.80577419,12.59552657,11.8153949,10.80681952,12.20774629,12.43126855,10.33992695
"ASCRP001056",6.038835063,6.021083779,5.989949411,5.896814565,6.021566771,6.093559797,6.119976063,6.126916649,6.09512068,6.167313249,6.035515311,6.080638228,5.973000485,6.018600719
"ASCRP001057",6.094111299,5.957606392,5.871044176,5.845936809,6.214866978,6.13881691,5.868007795,6.804597668,5.91802926,5.946482598,5.942723476,5.900554009,5.969866952,6.375403035
"ASCRP001058",6.342363267,6.494970409,7.416581131,7.99889278,6.067893255,6.097069391,6.250335565,6.211956685,6.122215837,6.099089106,6.327378199,6.101045582,6.094442717,6.054530072
"ASCRP001059",10.19483035,10.63446474,12.44029172,11.41735641,7.855092741,7.740494341,7.627241282,7.034585982,7.181896905,7.265836969,8.813789244,7.042812827,6.841874023,7.367317941
"ASCRP001061",6.001997092,6.228178284,6.428674298,6.625353798,5.840685208,5.874377133,5.862963652,5.891749638,5.852612517,5.876270497,5.842558557,5.893560983,5.845548172,7.064190917
"ASCRP001065",6.826106014,6.928609985,7.206490047,7.100777094,6.925816156,6.977885363,7.959313064,6.999610284,7.886984947,7.643461035,8.052022963,7.272496075,7.306851498,6.889123314
"ASCRP001066",6.083994349,5.953918077,5.968312817,5.86066336,6.07122308,6.163630994,6.069054002,6.221399898,6.007021358,5.938061913,6.011701264,5.962953659,5.998471458,6.207471774
"ASCRP001069",6.419878665,6.395881664,6.550602181,7.477818645,6.079756703,6.11479105,5.965475249,6.102256878,6.311251792,6.201727331,6.082820089,6.079044834,6.075346375,5.877844444
"ASCRP001070",10.30355512,10.98721574,11.50221609,13.40175786,7.556111573,7.208325587,7.004012726,6.390996831,6.479123058,6.8461156,8.86387716,6.423821802,6.357502745,7.83410793
"ASCRP001071",6.003171943,6.03598524,6.056189666,6.338293929,6.100631693,6.11762244,5.947721399,6.093186102,6.129966444,6.008395251,5.961967856,6.180054585,6.024936411,6.038861292
"ASCRP001072",6.092632375,5.957186436,6.005598882,6.113939225,6.332627441,6.404048176,6.230042117,6.515747358,6.609437055,6.423527731,5.962122089,7.124913089,6.396584026,6.298521896
"ASCRP001073",5.924343487,5.879579429,5.90367935,5.84190424,6.001492463,6.089811567,6.100540433,6.206859545,6.107735357,6.028411631,6.032283675,6.309792185,6.061378929,6.036360215
"ASCRP001074",6.079239252,5.938182544,5.966952526,6.035615772,6.408425019,6.582736273,6.312390609,6.48980621,6.429948503,6.43859192,6.363442889,7.105483054,6.291134945,7.433417042
"ASCRP001075",6.021429671,5.941889267,5.928429757,6.047661028,6.33407036,6.376948398,6.23586315,6.572280581,6.674382332,6.41314677,6.065592416,7.187282605,6.42787649,6.37089231
"ASCRP001076",6.108425358,6.242049755,6.316229033,6.656847774,6.092384826,6.095750655,5.923976432,6.060040387,5.9493801,6.070688551,5.872615917,6.265976741,5.941747106,6.065875759
"ASCRP001078",6.060730158,6.256900125,5.962124922,6.124010844,5.921515522,5.944254453,6.317063262,6.05511907,6.052542288,6.019938565,5.998762745,5.954609429,6.286445254,5.942349522
"ASCRP001079",6.695479304,6.564937411,6.494285578,5.94902772,6.608987147,6.799278647,6.578500361,7.588382449,6.49245263,7.031012485,6.48565165,6.871550426,6.609368784,7.165112379
"ASCRP001080",6.179301129,6.508830853,6.882595237,7.030524109,6.175915733,6.132508993,6.452396617,6.102898929,6.188213331,6.207203679,6.813051828,6.208665773,6.288099889,6.1912561
"ASCRP001082",6.985685429,6.859290063,6.37740315,5.942997564,7.333408567,6.575971059,9.237572956,6.847310001,8.838242798,8.010023007,6.756438118,11.54876121,9.075063745,7.208376571
"ASCRP001083",6.779131617,6.531445048,6.552586075,7.766274732,6.995508607,6.755990075,7.944915546,6.64667563,7.675155391,7.21836842,6.510126914,9.541405945,8.809838558,6.920936206
"ASCRP001087",6.334335931,6.630407269,6.907076928,6.888483224,6.049842438,6.004200125,6.080180013,5.988367825,6.074045298,6.124083946,6.154216362,6.153136015,6.181708485,5.951137466
"ASCRP001088",6.440243793,6.702064667,7.17387486,7.340679434,6.093231692,5.99672042,6.109694413,5.969374312,5.984538689,6.10783193,6.079436815,6.268929023,6.144662034,5.904180494
"ASCRP001089",6.400104776,6.196943002,6.534051126,6.93045151,7.160466834,6.991648928,6.731830238,7.464924049,6.773427675,6.824810303,6.586231568,7.780273306,6.456007573,6.724986266
"ASCRP001092",5.956817534,5.957425466,6.026148761,6.178460275,6.04133984,6.273541112,5.876415766,6.170800779,6.087466689,6.215938334,6.1674412,5.908281348,5.905139744,6.182758571
"ASCRP001094",8.048750958,8.17541259,7.127408814,7.04509377,6.103106433,6.099359987,6.345290852,6.588816842,6.14900292,6.174052144,6.044072609,6.413354578,5.992203684,6.221714793
"ASCRP001100",6.206414318,6.477424866,6.620701945,6.4986412,6.382601634,6.487936684,7.436519915,6.987702182,7.176374533,6.789129519,7.041473002,7.163250192,6.716422502,6.306414082
"ASCRP001103",5.970392875,5.938153964,5.877177115,5.926842793,6.149664475,6.157488476,6.044652892,5.959630037,6.1131295,6.124228896,6.056225318,6.145741938,6.10783193,5.95195652
"ASCRP001105",7.382802168,6.929280332,7.393422844,7.647733913,8.226496814,8.342771092,7.232446797,7.958414486,7.191134275,7.221345318,6.92047161,6.762492381,7.114877589,7.385415884
"ASCRP001106",6.391996013,6.531621333,6.880567555,6.967207746,6.217197433,6.164155026,6.310514004,6.236993494,6.485550839,6.216175485,6.515026133,6.216092288,6.278659091,6.179624198
"ASCRP001108",6.318321817,6.347324081,6.531436036,6.899758978,6.07282588,6.080730022,6.246435531,6.079392128,6.233308035,6.104650497,6.540051421,6.529457033,6.14782785,6.030650689
